ASIN,product_name,brand,FBA_label,amazon_choice,price_in_US_dollars,unit_price_flag,unit_price_USdollars,unit_price_unit,top_sales_rank,subscribe_flag,shipping_weight_in_ounces,answered_questions,rating_avg,rating_nums,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,subscribe_5_unitprice,subscribe_5_unit,subscribe_15_unitprice,subscribe_15_unit
B00PUYB5F0,Melitta Individually Foil-Wrapped Coffee Pod - Regular - Parisian Cafe - Dark/Bold - 1 Box,Melitta,,False,,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00PUYCBMQ,Folgers Classic Roast Coffee - Regular - Medium - 42 / Carton,Folgers,Third Party,False,42.87,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00PUYELLU,PCO25186 - Premium Coffee,Papanicholas Coffee,Third Party,False,31.81,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00PUYEP16,"PapaNicholas Coffee 25185 Premium Coffee, Special House Blend, 18/Carton",Papanicholas Coffee,Third Party,False,31.81,True,31.81,Count,,False,52.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00PUYF71S,Folgers Ultra Roast Coffee - Regular - 42 / Carton,Folgers,Third Party,False,26.72,False,,,2275.0,False,54.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00PUYI2BK,"Folgers 06125 Coffee, Classic Roast, .9oz Fractional Packs, 36/Carton",Folgers,Third Party,False,29.64,True,0.93,Ounce,4837.0,False,36.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00PUYO39U,"Lavazza 0603 Espresso Point Cartridges, 100% Arabica Blend Decaf, .25oz, 50/Box",Lavazza,Third Party,False,35.6,True,0.03,Ounce,,False,32.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00PV0KUV8,Cowboy Coffee Chew (Pack of 2) Quit Chewing Tin Can Non Tobacco Nicotine Smokeless Alternative to Dip Snuff Snus Leaf,Chew Coffee Dip,Third Party,False,10.99,True,5.5,Count,288.0,False,3.0,63,3.8,1594.0,0.15,0.1,0.1,0.14,0.5,,,,
B00PXIVBRU,2 Pack: Starbucks VIA Latte - Vanilla Latte (10 Single Serve Packets),Starbucks,Third Party,False,20.86,False,,,1414.0,False,3.2,0,4.8,4.0,0.0,0.0,0.0,0.24,0.76,,,,
B00PZLR1Y2,Vinacafe Instant Coffee Mix 3 in1 (Ca Phe Hoa Tan) - 14.1oz [ 12 units],Vinacafe,Third Party,False,89.99,False,,,6591.0,False,14.1,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00PZLR4J4,Vinacafe Instant Coffee Mix 3 in1 (Ca Phe Hoa Tan) - 14.1oz [ 40 units],Vinacafe,,False,179.99,False,,,,False,14.1,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00Q0FYYGK,Fitne Instant Coffee Collagen Anti-aging Low Sugar 15g x10pcs ( by gole ) Hot Items,gole Fitne,Third Party,False,29.43,False,,,5446.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00Q46CZWK,Nescafe Original Refill Instant Coffee Granules 150g case of 6,Nescafé,Third Party,False,79.95,True,88.83,kg,,False,30.4,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B00Q4K1EVY,"Café Bustelo 01014 Coffee, Espresso, 2oz Fraction Pack, 30/Carton",Folgers,Third Party,False,36.34,True,0.61,Ounce,,False,72.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00Q4K5DIY,"Folgers 63103 Gourmet Selections Coffee Pods, Hazelnut, 18/Box",5COU,Third Party,False,13.26,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00Q4KLE3C,OFX01027 - Office Snax Hills Bros. Original Coffee Packets,Office Snax,Third Party,False,28.09,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00Q4KUZKA,"PapaNicholas Coffee 25187 Premium Coffee, Hazelnut Creme, 18/Carton",Papanicholas Coffee,Third Party,False,39.27,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00Q4KVE3M,"PapaNicholas Coffee 25188 Premium Coffee, French Vanilla, 18/Carton",Papanicholas Coffee,Third Party,False,31.81,True,31.81,Count,,False,52.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00Q4KYYOI,"JAVA TRADING CO 308042 Coffee Portion Packs, 1.5oz Packs, French Roast, 42/Carton",Java Trading Co.,Third Party,False,55.46,True,13.87,Ounce,,False,67.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00Q4L758E,Nescafe Tasters Choice House Blend Single-Serve Sticks Decaf 0.059oz 80/Box,Nestle Coffee-mate,Amazon product,False,12.86,True,0.16,Count,373.0,False,8.3,0,3.8,5.0,0.23,0.0,0.0,0.26,0.51,,,,
B00Q7DKXKQ,Vinacafe 3 in 1 Instant Coffee Mix (Regular),Vinacafe,FBA,True,11.62,True,0.29,Count,60.0,False,32.0,23,4.7,568.0,0.03,0.01,0.04,0.07,0.85,,,,
B00QF0NAEC,10 Box Organo Gold 100% Certified Organic Ganoderma Gourmet Coffee Black Coffee Express Shipping,nan,FBA,False,161.0,True,0.54,Count,831.0,False,64.0,4,4.5,31.0,0.09,0.0,0.0,0.16,0.75,,,,
B00QF591WC,8 Box Organo Gold 100% Certified Organic Ganoderma Gourmet Coffee Cafe Latte Express Shipping,Organo Gold,Third Party,False,144.35,True,18.04,Item,1893.0,False,48.0,0,4.8,7.0,0.0,0.0,0.12,0.0,0.88,,,,
B00QF64TL4,6 Box 100% Certified Organic Organic Ganoderma Gourmet Organo Gold Cafe Latte Offer Free Express,nan,FBA,False,116.53,True,19.42,Count,1237.0,False,99.2,0,4.6,13.0,0.0,0.0,0.17,0.08,0.75,,,,
B00QF6BJO4,4 Box 100% Certified Organic Organic Ganoderma Gourmet Organo Gold Cafe Latte Offer Free Express,Organo Gold,FBA,False,79.99,True,1.0,Count,318.0,False,72.0,0,4.4,27.0,0.08,0.0,0.11,0.0,0.8,,,,
B00QFMOP3K,"CLIPPER FAIRTRADE ORGANIC INSTANT MEDIUM ROAST ARABICA COFFEE, 200g",Clipper,Third Party,False,23.43,True,3.35,Ounce,934.0,False,22.4,5,4.4,50.0,0.1,0.0,0.06,0.09,0.75,,,,
B00QFOAP9Q,Nescafe Cappuccino Decaffenated 10 Pks,Nescafé,,False,20.87,False,,,1977.0,False,,0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,
B00QLYKVGM,Original Blend Coffee with Milk - 11.68 fl oz [Pack of 3],WGGH New Original Blend Coffee with Milk - 11.68 fl oz [Pack of 3],Third Party,False,21.95,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00QN4557U,Tasters Choice DECAF On The Go Instant Coffee (Pack Of 160),Nescafe Taster's Choice,Third Party,False,31.09,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00QN46PWO,Sanka Naturally Decaffeinated Instant Coffee (Pack Of 200),SANKA,Third Party,False,36.15,True,1.81,Item,968.0,False,19.2,0,4.1,7.0,0.0,0.0,0.46,0.0,0.54,,,,
B00QRRR8EQ,Nescafe - Gold Blend - Golden Roast - 200g (Case of 12),Nescafé,Third Party,False,315.15,True,26.26,Count,5788.0,False,3840.0,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B00QRS1YZE,Nescafe Gold Cafe Menu Cappuccino Decaff Instant Coffee Pack of 6 Boxes,Nescafé,Third Party,False,33.9,True,5.65,Item,1923.0,False,1080.0,0,4.5,4.0,0.0,0.0,0.25,0.0,0.75,,,,
B00R0OCHEG,"Nescafe Instant Coffee, Latte Flavor Cappuccino Mix, Instant Flavored Coffee, 32 oz. Bags (Pack of 6)",Nescafe Coffee,Third Party,False,105.29,True,0.55,Ounce,3306.0,False,211.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00R1GQKPA,Galil Instant Coffee | Jar - 1.75 Ounce (Pack of 12),Galil,Amazon product,False,26.39,True,1.26,Ounce,3238.0,False,94.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00R33SX0Q,5 Box Organo Gold 100% Certified Organic Ganoderma Gourmet Coffee Cafe Latte Express Shipping,nan,Third Party,False,94.45,True,18.89,Item,1627.0,False,86.4,0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,,,,
B00R35N836,9 Box Organo Gold 100% Certified Organic Ganoderma Gourmet Coffee Cafe Latte Express Shipping,nan,Third Party,False,190.0,True,21.11,Item,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00R59IV5A,Nescafe Cappuccino Decaffenated 10 Pks,Nescafé,Third Party,False,21.0,True,21.0,Item,2151.0,False,,0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,,,,
B00R59NN3U,Nescafe Cappuccino Decaffenated 2 Box of 10 Pks,Nescafé,Third Party,False,28.27,False,,,3141.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00R5A0PS0,Vinacafe Instant Coffee 3 in 1 Mix,Vinacafe,FBA,True,7.49,True,0.68,in,288.0,False,12.0,6,4.4,91.0,0.03,0.04,0.1,0.14,0.69,,,,
B00R62O768,Nescafé Café Caramel Latte 8 Sticks,Nescafé,Third Party,False,21.87,False,,,2768.0,False,7.2,0,2.7,4.0,0.58,0.0,0.0,0.0,0.42,,,,
B00RA3DA5C,Starbucks Via Ready Brew Pike Place Roast Medium Instant Coffee 8 Packets (Pack of 3),nan,Third Party,False,22.5,True,7.5,Item,5227.0,False,4.8,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,
B00RH14VYQ,"Trung Nguyen - G7 3 In 1 Instant Coffee - 100 Packets | Roasted Ground Coffee Blend with Creamer and Sugar, Suitable for Most Coffee Brewing Methods, (16gr/stick)",Trung Nguyên,FBA,True,18.0,True,0.18,Count,153.0,False,65.6,0,4.5,48.0,0.06,0.03,0.05,0.07,0.79,,,,
B00RN9EIO0,Nescafe Instant Coffee Red Cup 400 G.,Nescafé,,False,43.0,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00ROMBP88,"Starbucks Via Vanilla Latte, 3 Boxes, Total of 12 Servings",nan,Third Party,False,29.99,True,10.0,Item,3916.0,False,16.0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,
B00RSI2C8U,Folgers Instant Decaf Coffee Crystals - Single Serving Packets - 6/box - 2 Box Pack,Folgers,,False,5.95,False,,,929.0,False,2.2,0,3.6,25.0,0.16,0.09,0.18,0.18,0.39,,,,
B00RSKG02C,"Folgers, Classic Decaf, Instant Coffee, 8oz Canister (Pack of 2)",Folgers,Third Party,False,32.93,True,16.47,Item,2950.0,False,22.4,0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,
B00RSQWHI2,Organo Gold Black Ganoderma Coffee | Gourmet Mushroom Coffee in an Instant with Benefits of Certified Ganoderma Lucidum | 1 Box of 30 Sachets,Organo Gold,FBA,True,22.96,True,7.65,10 Items,445.0,False,5.6,6,4.8,151.0,0.03,0.01,0.03,0.05,0.88,,,,
B00RXFO39O,6 Boxes - GANO CAFE Mocha COFFEE WITH GANODERMA HEALTHY COFFEE (90 Sachets/6 BOXES),Gano,FBA,False,74.99,True,0.83,Count,1056.0,False,105.6,0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,
B00RZ0TWOS,"15.2oz Gino Cafe 3 in 1 Instant Coffee Mix, 18 Sachets, Pack of 1",Gino,FBA,False,29.99,True,1.67,Count,1166.0,False,17.6,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00RZ373OQ,"9.5oz Gino Cafe 2 in 1 Instant Coffee Mix SUGAR FREE, 18 Sachets, Pack of 1",Gino,FBA,False,19.99,True,1.11,Count,3639.0,False,11.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00S5EFHCY,Nescafe 200 Individual Gold Blend Decaff Sachets,Nescafé,,False,73.4,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00SE9GBJS,"170gr Dai Pai Dong Instant 3 in 1 Coffee Mix, Hong Kong Style (Pack of 2)",Dai Pai Dong,Third Party,False,18.52,True,1.54,Ounce,3136.0,False,16.0,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B00SEM4ZPC,Moccona Trio Classic 3 in 1 Instant Mixed Coffee- Easy to Drink- Easy to Go- 27 Sachets x 18 Grams (3 Packs),Moccona,Third Party,False,90.0,True,5.25,Ounce,6339.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00SFQK6NW,Nescafé - Cafe Menu - Cappuccino - 136g,Nescafé,Third Party,False,11.36,False,,,,False,,0,3.8,11.0,0.27,0.0,0.0,0.1,0.64,,,,
B00SG1KOME,"Organic Ganoderma Black Coffee MADE IN THE USA 31 STICKS USDA CERTIFIED, NO FILLERS, VEGAN,, DAIRY FREE",Adonia Coffee,Third Party,False,20.0,True,0.65,Count,1606.0,False,7.5,3,4.8,8.0,0.0,0.0,0.0,0.24,0.76,,,,
B00SH0H0MG,Kenco Smooth One Cup Coffee Sticks 200 X 1.8G (360G),Kenco,Third Party,False,36.4,True,36.4,Count,1980.0,False,,0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,,,,
B00SHCC8OE,"Zurich Cafe French Vanilla Cappuccino, 2 Pound Bag (Pack of 6)",Zurich Café,Amazon product,False,44.1,True,0.23,Ounce,449.0,True,201.6,0,4.3,8.0,0.0,0.11,0.0,0.41,0.49,0.22, Ounce,0.2, Ounce
B00SJS62ZW,Joe Mangosteen,Joe Mangosteen,Third Party,False,21.95,True,5.88,Ounce,1732.0,False,3.2,0,3.8,10.0,0.0,0.2,0.19,0.21,0.39,,,,
B00SJSGAFO,Joe Mangosteen Healthy Organic Coffee with Mangosteen & Ganoderma 12 - 3.73oz Bags (480 Servings),Joe Mangosteen,Third Party,False,263.4,True,5.88,Ounce,,False,64.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00SJSK00U,Joe Mangosteen Healthy Organic Coffee with Mangosteen & Ganoderma 3 - 3.73oz Bags (120 Servings),Joe Mangosteen Healthy Coffee with Mangosteen & Ganoderma 3 - 3.73oz Bags (120 Servings),FBA,False,68.85,True,6.15,Ounce,2619.0,True,13.6,0,4.6,4.0,0.0,0.0,0.0,0.43,0.57,5.85, Ounce,5.54, Ounce
B00SK98EYW,"Nescafe Clasico, Instant Coffee, Dark Roast, 7 Packets per box, Net Wt 0.49 OZ(14g)",nan,Third Party,False,6.95,True,6.95,Item,3909.0,False,0.5,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,
B00SX6QBFG,"13.6oz Gino Cafe Coffee Mix with Caramel Flavor, 16 Sachets, Pack of 1",Gino,FBA,False,23.91,True,1.76,Ounce,3402.0,False,15.2,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,
B00SZ22T04,"Nescafe Classic Instant Greek Coffee (Frape), 300gr 10.14oz",Nescafé,Third Party,False,33.87,True,3.2,Ounce,4898.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00SZ2BD7Y,"Nescafe Classic Instant Greek Coffee (Frape), 300gr 10.14oz",Nescafé,Third Party,False,33.8,True,3.19,Ounce,5714.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00T1XSWES,Organic Hazelnut Instant Coffee Bulk 240 servings per bag 2-12 oz BAGS,Coffee OrganicGo,Third Party,False,69.99,True,2.92,Ounce,3105.0,False,33.6,0,3.2,3.0,0.46,0.0,0.0,0.0,0.54,,,,
B00T22X89M,Prince of Peace 3 in 1 Instant Cappuccino (30 Sachets),Prince Of Peace,FBA,False,12.5,True,12.5,Item,1176.0,False,22.4,3,3.9,19.0,0.12,0.14,0.06,0.06,0.61,,,,
B00T3RV5FA,Organic Mocha Instant Coffee Jar 2.35 oz 48 servings,Coffee OrganicGo,Third Party,False,10.99,True,0.92,Item,2510.0,False,0.3,0,3.6,3.0,0.23,0.0,0.23,0.0,0.55,,,,
B00T7GB570,"Bru Instant coffee, 100 grams pack, 3.5 oz, India - instant coffee-chicory mixture made from blends of coffee and chicory - Vegetarian",BRU,Third Party,False,5.99,True,1.71,Ounce,1767.0,False,4.2,0,4.4,868.0,0.03,0.02,0.1,0.28,0.58,,,,
B00TAA2HUW,High Brew Coffee - Mexican Vanilla - 8oz.(Pack of 30),High Brew,Third Party,False,72.88,True,72.88,Count,,False,328.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00TAA3HJM,High Brew Coffee - Mexican Vanilla - 8oz.(Pack of 24),High Brew,Third Party,False,50.09,True,50.09,Count,2668.0,False,225.6,0,4.7,5.0,0.0,0.0,0.0,0.28,0.72,,,,
B00TAA4C1O,High Brew Coffee - Mexican Vanilla - 8oz.(Pack of 20),High Brew,Third Party,False,47.95,True,47.95,Count,5720.0,False,219.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00TED2EMG,3 Packs of Nescafe Instant Cappuccino in Individual Pockets (8 Pockets Per Pack),Unknown,Third Party,False,23.17,True,7.72,Item,3279.0,False,12.6,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B00TM7RLX6,Ulker Cafe Crown 2 in 1 12*40,ULKER CAFE CROWN,Third Party,False,27.36,True,0.68,Count,2519.0,False,,0,4.0,2.0,0.0,0.0,0.52,0.0,0.48,,,,
B00TNFAVC0,"gano excel classic , total 3 boxes",Gano,FBA,True,38.22,False,,,279.0,False,,7,4.6,51.0,0.05,0.0,0.04,0.09,0.82,,,,
B00TNWCYM8,"Cafe Tastle Decaffeinated Freeze Dried Instant Coffee, 7.14 Ounce",Cafe Tastle,Amazon product,True,12.99,True,1.82,Ounce,110.0,True,25.6,4,4.5,88.0,0.04,0.03,0.05,0.12,0.76,1.73, Ounce,1.55, Ounce
B00TNWCZSQ,"Cafe Tastle Colombian 100% Arabica Instant Coffee, 7.14 Ounce",Cafe Tastle,Amazon product,True,12.99,True,1.82,Ounce,262.0,True,25.6,0,4.1,54.0,0.09,0.02,0.09,0.26,0.54,1.73, Ounce,1.55, Ounce
B00TNWDA76,"Cafe Tastle Platinum Espresso Freeze Dried Instant Coffee, 7.14 Ounce",Cafe Tastle,Amazon product,True,13.67,True,1.91,Ounce,151.0,True,30.4,12,4.4,115.0,0.02,0.05,0.1,0.12,0.7,1.82, Ounce,1.63, Ounce
B00TQ3RBJK,Nescafe Clasico Dark Roast Instant Coffee - 10.5 Ounce,nan,Third Party,False,28.07,True,28.07,Item,3501.0,False,33.6,0,4.0,2.0,0.26,0.0,0.0,0.0,0.74,,,,
B00TQOVTOW,"Starbucks VIA Refreshers Very Berry Hibiscus 6 Packets (Pack of 3, 18 Packets Total)",Starbucks,FBA,False,32.75,True,1.82,Count,322.0,False,15.2,0,3.9,39.0,0.12,0.0,0.23,0.12,0.53,,,,
B00TRGWJW0,"DAMTUH Korean Mocha Gold Coffee Mix - Instant Coffee Mix Sticks Packets, 100 Sticks",Damtuh,FBA,False,22.95,True,0.23,Count,973.0,False,51.2,0,4.9,12.0,0.0,0.0,0.0,0.09,0.91,,,,
B00TRXM1WG,Good Day Cappuccino with Chocolate Granule Instant Coffee Box 125 Gram (4.40 Oz) 5-ct @ 25 Gram,Good$ Day,FBA,False,14.36,True,3.19,oz,1721.0,False,4.8,0,4.2,5.0,0.0,0.0,0.27,0.28,0.45,,,,
B00TS1PMR8,"Indocafe Coffeemix 3 in 1 First Class, 15 Sachets Per Box",Indocafe,FBA,False,13.45,True,0.9,Item,1063.0,False,9.6,0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,
B00TSOMM96,Villa Cafe Cappuccino Light 6.34oz (PACK OF 04),Villa Café,FBA,False,30.99,True,4.89,Ounce,6927.0,False,27.2,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00TW6DN5C,Good Day Cappuccino with Chocolate Granule Instant Coffee Bag 750 Gram (26.45 Oz) 30-ct @ 25 Gram,Good$ Day,FBA,False,32.4,True,1.08,Count,1235.0,False,30.4,0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,,,,
B00TX3TZRY,"Indocafe 3-in-1 Coffee Mix, 10.5 Ounce",Indocafe,FBA,False,13.7,True,1.3,Ounce,940.0,False,14.4,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B00TYBCEL4,Indocafe Coffeemix 3 in 1 Coffee 300 Gram (10.58 Oz) 15-ct @ 20 Gram (Pack of 4),Indocafe,,False,19.76,False,,,4754.0,False,64.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00TYTXWQM,Fireside Coffee Cafe Mocha Instant Flavor Coffee 8 Ounce Canister -French Vanilla,Fireside Coffee,FBA,False,14.49,True,1.81,Ounce,2192.0,False,9.6,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B00U2I786O,Indocafe Coffeemix 3 in 1 Coffee 2000 Gram (70.54 Oz) 100-ct @ 20 Gram,Indocafe,FBA,False,141.32,True,1.41,Count,3699.0,False,76.8,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B00U3DA72K,Starbucks Via Instant Dark Roast Coffee Decaf Italian Roast 7 Packets,Starbucks,,False,11.92,False,,,2242.0,False,1.4,0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,
B00U8NR9RQ,AGF Maxim Japan instant coffee bag 180g (Original Version),AGF Maxim,FBA,False,20.72,False,,,,False,,4,4.2,117.0,0.09,0.03,0.07,0.14,0.66,,,,
B00U9VO92K,Nescafe Ice Java Cappuccino | 470ml bottle (16 oz) | Imported from Canada by NescafÃƒÂ©,NescafÃƒÂ,Third Party,False,28.62,True,28.62,Count,4254.0,False,16.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00U9VP1MC,Cafe Bustelo Instant Coffee. 1.75 oz jar. Pack of 6 by Cafe Bustelo,Cafe Bustelo,Third Party,False,28.75,True,2.74,Ounce,2893.0,False,1.8,0,3.9,4.0,0.0,0.0,0.57,0.0,0.43,,,,
B00U9VS9OY,Nescafe Alta Rica 100% Arabica 100g (3-pack) by NescafÃƒÂ©,NescafÃƒÂ,Third Party,False,102.86,True,102.86,Count,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00U9VSBJ2,Gourmet Black Coffee With 100% Organic Ganoderma Lucidum by Organo Gold coffee,Organo Gold,FBA,True,22.49,True,0.75,Count,226.0,False,6.2,3,4.7,99.0,0.04,0.02,0.01,0.06,0.87,,,,
B00U9W9KYQ,"Maxwell House International Coffee Vanilla Caramel Latte, 8.7-ounce Cans (Pack of 3) by Maxwell House",MAXWELL HOUSE,Third Party,False,17.24,True,17.24,Count,2839.0,False,28.8,0,4.0,2.0,0.0,0.0,0.49,0.0,0.51,,,,
B00U9WFBRQ,Medaglia D'Oro Instant Espresso Coffee 2 Ounce (Pack 2) by Medaglia D'Oro,MEDAGLIA D'ORO,FBA,False,21.29,True,21.29,Count,600.0,False,14.4,0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,,,,
B00U9WFL6C,Jamaica Mountain Peak Instant Coffee 6 OZ by Jamaica Mountain Peak,Jamaica Mountain Peak,Third Party,False,40.96,True,40.96,Count,,False,6.1,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00U9WNE1Q,"Maxwell House International Coffee Decaf Sugar Free Suisse Mocha Cafe, 4-Ounce Cans (Pack of 8) by Maxwell House",MAXWELL HOUSE,Third Party,False,36.38,True,36.38,Count,3968.0,False,4.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00U9WSXFI,Nescafe Ice Java Cappuccino 6x470ml by NescafÃƒÂ©,NescafÃƒÂ,Third Party,False,69.99,True,69.99,Count,2922.0,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00UAWF8CI,Kenco Millicano Whole Bean Instant Dark Roast Coffee (95g),Kenco,Third Party,False,14.99,True,14.99,Count,1874.0,False,5.6,0,4.0,15.0,0.13,0.0,0.2,0.11,0.55,,,,
B00UE8EN6U,"NESCAFE Taster's Choice Classic, Instant Coffee, 250g/8.8oz. Tin, (Imported from Canada)",Nescafé,Third Party,False,29.99,True,29.99,Count,3070.0,False,12.6,0,4.6,78.0,0.04,0.0,0.05,0.13,0.78,,,,
B00UGYY4IO,Galil Instant Coffee | Large Jar - 7 Ounce,Galil,FBA,False,9.99,True,1.43,Ounce,1543.0,False,20.8,0,3.3,7.0,0.21,0.0,0.33,0.21,0.25,,,,
B00UKW9PFO,"Maxwell House Special Delivery Medium Roast Ground Coffee (1.2 oz Bags, Pack of 42)",MAXWELL HOUSE,Amazon product,True,35.14,True,0.7,Ounce,213.0,True,65.6,6,4.1,45.0,0.1,0.05,0.08,0.13,0.63,0.66, Ounce,0.59, Ounce
B00UPMWMZY,Colcafe Cafe Instantaneo 6oz 2 Pack,Colcafé,Third Party,False,17.32,True,8.66,Count,1249.0,False,41.6,0,3.8,6.0,0.27,0.0,0.0,0.13,0.6,,,,
B00UT42X3O,Maxwell House Original Medium Roast Instant Coffee (12 oz Jar),MAXWELL HOUSE,Third Party,False,8.99,True,0.12,oz,,False,,3,4.5,65.0,0.07,0.04,0.03,0.07,0.79,,,,
B00UWLQI6M,New England Coffee 026160 Coffee Portion Packs Breakfast Blend Decaf 2.5 oz Pack 24/Box,New England Coffee,Third Party,False,68.27,True,1.14,Ounce,,False,76.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00UZNYLPM,PCO23003-100% Pure Coffee,Papanicholas Coffee,Third Party,False,43.02,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00V2KQURY,"Big Train Vanilla Latte Blended Iced Coffee Mix, 3.5 Pound -- 5 per case.",Kerry Food and Beverage,Third Party,False,159.0,True,31.8,Count,,False,288.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00V2L8L16,"Big Train Pumpkin Spice Blended Iced Coffee Mix, 3.5 Pound -- 5 per case.",Kerry Food and Beverage,Third Party,False,159.0,True,31.8,Count,,False,288.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00V2LMMYS,"Maxwell House Original Cappuccino Cafe Style Instant Beverage Mix, 8.3 Ounce -- 8 per case.",MAXWELL HOUSE,Third Party,False,47.0,True,5.66,Ounce,1314.0,False,67.2,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B00V2LMT5A,"Maxwell House Vanilla Caramel Latte Cafe Style Instant Beverage Mix, 8.7 Ounce -- 8 per case.",MAXWELL HOUSE,Third Party,False,33.32,True,4.17,Count,575.0,False,80.0,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B00V2LMXGK,"Maxwell House Orange Flavored Cafe Style Instant Beverage Mix, 9.3 Ounce -- 8 per case.",MAXWELL HOUSE,,False,35.5,False,,,924.0,False,84.8,0,4.6,15.0,0.08,0.0,0.0,0.08,0.84,,,,
B00V7NCYDA,"Old Town Instant White Coffee 3 in 1 Variety Pack, 2 Bags (Classic & Hazelnut, 21.2oz/600g Per Bag)",Old Town,,False,24.98,False,,,1852.0,False,44.8,0,3.6,26.0,0.26,0.09,0.0,0.14,0.51,,,,
B00V94XHA6,Peppermint Mocha Starbucks VIA Latte-2 Packages of 4 Individual Packets Each,Starbucks,Third Party,False,26.23,True,2.35,Ounce,1682.0,False,13.6,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B00V9LQBSO,"PapaNicholas Coffee 25187 Premium Coffee, Hazelnut Creme, 18/Carton",PCO25187,Third Party,False,37.04,True,37.04,Count,,False,52.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
